CEP;UF;CIDADE;BAIRRO;LOGRADOURO
29018300;ES;Vitória;Parque Moscoso;Praça Misael Pena
29018310;ES;Vitória;Parque Moscoso;Avenida República
29018380;ES;Vitória;Parque Moscoso;Rua Afonso Braz
29018600;ES;Vitória;Santa Clara;Avenida Marcos de Azevedo
29018603;ES;Vitória;Santa Clara;Escadaria Alberto Antônio Ferreira
29018605;ES;Vitória;Santa Clara;Rua São João
29018607;ES;Vitória;Santa Clara;Escadaria José Ambrósio Rocha
29018608;ES;Vitória;Santa Clara;Escadaria Ana Nunes
29018610;ES;Vitória;Santa Clara;Rua Vasco Coutinho
29018612;ES;Vitória;Santa Clara;Rua Máximo Borgo
29018613;ES;Vitória;Santa Clara;Escadaria Francisca Ferreira Chagas
29018615;ES;Vitória;Santa Clara;Rua Vinte e Três de Maio
29018617;ES;Vitória;Santa Clara;Beco Santa Catarina
29018620;ES;Vitória;Santa Clara;Rua José Bonifácio
29018622;ES;Vitória;Santa Clara;Rua Washington Pessoa
29018623;ES;Vitória;Santa Clara;Escadaria Santa Cecília
29018625;ES;Vitória;Santa Clara;Rua Antenor Guimarães
29018630;ES;Vitória;Santa Clara;Escadaria Emília Borges Passos
29018631;ES;Vitória;Santa Clara;Beco José Daniel
29018632;ES;Vitória;Santa Clara;Escadaria José Daniel
29018635;ES;Vitória;Santa Clara;Escadaria João Silva
29018640;ES;Vitória;Santa Clara;Rua São Jerônimo
29018642;ES;Vitória;Santa Clara;Rampa São Jerônimo
29018645;ES;Vitória;Santa Clara;Rua Afonso Braz
29018647;ES;Vitória;Santa Clara;Escadaria Santo Agostinho
29018650;ES;Vitória;Santa Clara;Escadaria São Lucas
29018655;ES;Vitória;Santa Clara;Beco São Paulo
29018660;ES;Vitória;Santa Clara;Rua Santa Clara
29018665;ES;Vitória;Santa Clara;Praça Adélia Buaiz
29018670;ES;Vitória;Santa Clara;Rua Antônio da Vitória
29018675;ES;Vitória;Santa Clara;Rua Luiz Vassalo
29018680;ES;Vitória;Santa Clara;Rua Santa Cecília
29018685;ES;Vitória;Santa Clara;Rua Affonso Schwab
29018695;ES;Vitória;Santa Clara;Rua Henrique Coutinho
29020240;ES;Vitória;Ilha do Príncipe;Avenida Nair Azevedo Silva
29020245;ES;Vitória;Ilha do Príncipe;Beco Antônio Muniz
29020247;ES;Vitória;Ilha do Príncipe;Rua Dário Lourenço de Souza I
29020250;ES;Vitória;Ilha do Príncipe;Avenida Roberto Ewald
29020255;ES;Vitória;Ilha do Príncipe;Terminal Rodoviário
29020260;ES;Vitória;Ilha do Príncipe;Rua Beresford Martins Moreira
29020261;ES;Vitória;Ilha do Príncipe;Beco Quinze
29020262;ES;Vitória;Ilha do Príncipe;Escadaria Joaquim Gaudio
29020267;ES;Vitória;Ilha do Príncipe;Beco Jurema Barroso I
29020269;ES;Vitória;Ilha do Príncipe;Beco Luiz Lustoza
29020270;ES;Vitória;Ilha do Príncipe;Rua José Amigo
29020271;ES;Vitória;Ilha do Príncipe;Rua Cinco
29020272;ES;Vitória;Ilha do Príncipe;Beco Luiz Lustoza I
29020275;ES;Vitória;Ilha do Príncipe;Travessa Nair Azevedo Silva
29020280;ES;Vitória;Ilha do Príncipe;Avenida Dário Lourenço de Souza
29020287;ES;Vitória;Ilha do Príncipe;Travessa Brígida Nader
29020290;ES;Vitória;Ilha do Príncipe;Rua Agnaldo Guaynumby da Silva
29020292;ES;Vitória;Ilha do Príncipe;Escadaria Antônio Muniz
29020295;ES;Vitória;Ilha do Príncipe;Avenida Elias Miguel
29020300;ES;Vitória;Ilha do Príncipe;Avenida Alexandre Buaiz
29020310;ES;Vitória;Ilha do Príncipe;Escadaria Alexandre Lopes
29020320;ES;Vitória;Ilha do Príncipe;Rua Antônio Muniz
29020330;ES;Vitória;Ilha do Príncipe;Rua Brígida Nader
29020335;ES;Vitória;Ilha do Príncipe;Beco Ormantino Röhr
29020340;ES;Vitória;Ilha do Príncipe;Rua Comissário Campos
29020345;ES;Vitória;Ilha do Príncipe;Rua Cruzeiro
29020350;ES;Vitória;Ilha do Príncipe;Praça Irene Itabaiana
29020355;ES;Vitória;Ilha do Príncipe;Escadaria Brígida Nader
29020360;ES;Vitória;Ilha do Príncipe;Escadaria das Carmélias
29020365;ES;Vitória;Ilha do Príncipe;Beco das Carmélias
29020370;ES;Vitória;Ilha do Príncipe;Avenida Duarte Lemos
29020380;ES;Vitória;Ilha do Príncipe;Rua Fenelon Gomes
29020390;ES;Vitória;Ilha do Príncipe;Rua Florentino Rodrigues
29020410;ES;Vitória;Ilha do Príncipe;Travessa Joaquim Gáudio
