CEP;UF;CIDADE;BAIRRO;LOGRADOURO
60410444;CE;Fortaleza;Jardim América;Rua Damasceno Girão
60410446;CE;Fortaleza;Jardim América;Avenida dos Expedicionários
60410448;CE;Fortaleza;Jardim América;Rua João Furtado de Macêdo
60410450;CE;Fortaleza;Jardim América;Travessa Bela Vista
60410452;CE;Fortaleza;Jardim América;Vila Azul
60410454;CE;Fortaleza;Jardim América;Vila Ambrosina
60410455;CE;Fortaleza;Jardim América;Rua Comendador Machado
60410456;CE;Fortaleza;Jardim América;Vila Ana Clara
60410460;CE;Fortaleza;Jardim América;Travessa Açores
60410462;CE;Fortaleza;Jardim América;Rua Alberto Magno
60410465;CE;Fortaleza;Jardim América;Rua Major Laurindo
60410470;CE;Fortaleza;Jardim América;Travessa Nova Aurora
60410480;CE;Fortaleza;Jardim América;Travessa Salgadinho
60410482;CE;Fortaleza;Jardim América;Vila Anunciação
60410490;CE;Fortaleza;Jardim América;Travessa do Rosário
60410500;CE;Fortaleza;Jardim América;Travessa Monsenhor Tabosa
60410505;CE;Fortaleza;Jardim América;Rua Júlio César
60410510;CE;Fortaleza;Jardim América;Rua Pre9
60410520;CE;Fortaleza;Jardim América;Rua Viçosa
60410522;CE;Fortaleza;Jardim América;Vila Paissandu
60410530;CE;Fortaleza;Jardim América;Travessa Modelo
60410545;CE;Fortaleza;Vila União;Avenida dos Expedicionários
60410590;CE;Fortaleza;Vila União;Vila Araruana
60410600;CE;Fortaleza;Vila União;Praça Joaquim Murtinho
60410622;CE;Fortaleza;Vila União;Rua Esperanto
60410637;CE;Fortaleza;Vila União;Rua Tiangua
60410642;CE;Fortaleza;Vila União;Rua São Mateus
60410672;CE;Fortaleza;Vila União;Rua Professor Vicente Silveira
60410680;CE;Fortaleza;Vila União;Rua Vicente Padilha
60410691;CE;Fortaleza;Vila União;Avenida Luciano Carneiro
60410692;CE;Fortaleza;Vila União;Avenida Luciano Carneiro
60410700;CE;Fortaleza;Vila União;Rua José Felício
60410712;CE;Fortaleza;Vila União;Rua Artur de Carvalho
60410722;CE;Fortaleza;Vila União;Rua Moreira Gomes
60410725;CE;Fortaleza;Vila União;Rua Vereador Otoni Lopes de Oliveira
60410732;CE;Fortaleza;Vila União;Rua Edgar Pinho Filho
60410740;CE;Fortaleza;Vila União;Vila Letícia
60410752;CE;Fortaleza;Vila União;Rua João Araripe
60410760;CE;Fortaleza;Vila União;Rua Abel Garcia
60410772;CE;Fortaleza;Vila União;Rua Alberto Montezuma
60410780;CE;Fortaleza;Vila União;Vila Alberto Montezuma
60410794;CE;Fortaleza;Vila União;Rua Tertuliano Sales
60410802;CE;Fortaleza;Vila União;Rua Jorge Acúrcio
60410804;CE;Fortaleza;Vila União;Rua do Helicóptero
60410806;CE;Fortaleza;Vila União;Rua do Ultra-Leve
60410808;CE;Fortaleza;Vila União;Rua do Avião
60410810;CE;Fortaleza;Vila União;Vila Municipal
60410820;CE;Fortaleza;Vila União;Vila João Moura
60410830;CE;Fortaleza;Vila União;Travessa Valado
60410838;CE;Fortaleza;Vila União;Rua Engenheiro Edmundo Almeida Filho
60411000;CE;Fortaleza;Vila União;Rua Martins Sales
60411010;CE;Fortaleza;Vila União;Vila Edwirges
60411020;CE;Fortaleza;Vila União;Vila Santo Antônio de Pádua
60411030;CE;Fortaleza;Vila União;Vila Alexandra
60411040;CE;Fortaleza;Vila União;Rua João Câmara
60411050;CE;Fortaleza;Vila União;Rua Gonçalo Souto
60411052;CE;Fortaleza;Vila União;Vila Expedita
60411054;CE;Fortaleza;Vila União;Travessa União
60411055;CE;Fortaleza;Vila União;Rua Treze de Abril
60411056;CE;Fortaleza;Vila União;Vila Gutemberg
60411058;CE;Fortaleza;Vila União;Vila Ginocolândia
60411062;CE;Fortaleza;Vila União;Vila Artur
60411065;CE;Fortaleza;Vila União;Rua Francisco Lorda
60411070;CE;Fortaleza;Vila União;Vila Sandra
60411075;CE;Fortaleza;Vila União;Rua Abelardo Marinho
60411080;CE;Fortaleza;Vila União;Rua Moacir Machado
60411082;CE;Fortaleza;Vila União;Vila Copacabana
60411084;CE;Fortaleza;Vila União;Vila Almeida Augusta
60411085;CE;Fortaleza;Vila União;Rua Armando Monteiro
60411090;CE;Fortaleza;Vila União;Vila Édna Xavier
60411100;CE;Fortaleza;Vila União;Vila Deca
60411110;CE;Fortaleza;Vila União;Travessa Camarim
60411120;CE;Fortaleza;Vila União;Praça Coronel Artur Feijó Benevides
60411130;CE;Fortaleza;Fátima;Rua Jaime Benévolo
60411134;CE;Fortaleza;Fátima;Avenida Luciano Carneiro
60411135;CE;Fortaleza;Fátima;Avenida dos Expedicionários
60411136;CE;Fortaleza;Fátima;Avenida dos Expedicionários
60411140;CE;Fortaleza;Fátima;Rua Ana Cartaxo
60411150;CE;Fortaleza;Fátima;Rua Monsenhor Liberato
60411160;CE;Fortaleza;Fátima;Rua Eusébio de Sousa
60411170;CE;Fortaleza;Fátima;Rua Napoleão Laureano
60411180;CE;Fortaleza;Fátima;Rua Padre Leopoldo Fernandes
60411190;CE;Fortaleza;Fátima;Rua Zózimo Barroso
60411200;CE;Fortaleza;Fátima;Rua General Silva Júnior
60411205;CE;Fortaleza;Fátima;Avenida Luciano Carneiro
60411210;CE;Fortaleza;Fátima;Rua Monteiro Lobato
60411220;CE;Fortaleza;Fátima;Rua Doutor Ratisbona
60411230;CE;Fortaleza;Fátima;Rua Coronel Domingos Gomes
60411240;CE;Fortaleza;Fátima;Rua Jaime Calado
60411250;CE;Fortaleza;Fátima;Rua Escolar
60411260;CE;Fortaleza;Fátima;Avenida Deputado Oswaldo Studart
60411270;CE;Fortaleza;Fátima;Rua Paula Rodrigues
60411280;CE;Fortaleza;Fátima;Rua Martinho Rodrigues
60411290;CE;Fortaleza;Fátima;Praça Professor Antônio Gondim
60411300;CE;Fortaleza;Fátima;Rua Sebastião Regis
60411320;CE;Fortaleza;Montese;Vila Carvalho
60415000;CE;Fortaleza;Fátima;Rua Mário Mamede
60415010;CE;Fortaleza;Fátima;Vila Carneiro
60415020;CE;Fortaleza;Fátima;Rua João Branco
60415030;CE;Fortaleza;Fátima;Rua Vicente Aguiar
60415040;CE;Fortaleza;Fátima;Rua Ministro Joaquim Bastos
60415050;CE;Fortaleza;Fátima;Rua Graciliano Ramos
60415060;CE;Fortaleza;Fátima;Vila Coronel Alfredo Carneiro
60415065;CE;Fortaleza;Fátima;Rua Doutor Alfredo Weyne
60415070;CE;Fortaleza;Fátima;Rua do Canal
60415075;CE;Fortaleza;Fátima;Avenida Eduardo Girão
60415076;CE;Fortaleza;Fátima;Avenida Eduardo Girão
60415080;CE;Fortaleza;Fátima;Rua Campo Amor Rocha
60415090;CE;Fortaleza;Fátima;Rua Suzete Pinto
60415100;CE;Fortaleza;Fátima;Rua Valdemar Pinho
60415110;CE;Fortaleza;Fátima;Rua Francois Teles de Menezes
60415120;CE;Fortaleza;Fátima;Rua Vicente Macêdo
60415140;CE;Fortaleza;Fátima;Rua Canadá
60415150;CE;Fortaleza;Fátima;Rua Luciano Magalhães
